receive_ts,packet_ts,seqnr,sync status,TEC status,missed frames,channel,numsens,wavelength 1,wavelength 2,extra1,extra2,extra3,extra4,extra5,extra6
receive_ts, packet_ts, seqnr, sync status, TEC status, missed frames, channel, numsens, wavelength 1, wavelength 2, wavelength 3, wavelength 4, wavelength 5, wavelength 6, wavelength 7, wavelength 8
18Oct2024T114136.523, 447821333, 59115, 1, 1, 0, 1, 2, 1545.014130, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.523, 447822333, 59116, 1, 1, 0, 1, 2, 1545.014130, 1549.782471, 0, 0, 0, 0, 0, 0
18Oct2024T114136.525, 447823333, 59117, 1, 1, 0, 1, 2, 1545.015228, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.525, 447824333, 59118, 1, 1, 0, 1, 2, 1545.014404, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.527, 447825333, 59119, 1, 1, 0, 1, 2, 1545.014404, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.527, 447826333, 59120, 1, 1, 0, 1, 2, 1545.015228, 1549.778351, 0, 0, 0, 0, 0, 0
18Oct2024T114136.529, 447827333, 59121, 1, 1, 0, 1, 2, 1545.013580, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.529, 447828333, 59122, 1, 1, 0, 1, 2, 1545.014130, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.531, 447829333, 59123, 1, 1, 0, 1, 2, 1545.014130, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.531, 447830333, 59124, 1, 1, 0, 1, 2, 1545.014404, 1549.782745, 0, 0, 0, 0, 0, 0
18Oct2024T114136.532, 447831333, 59125, 1, 1, 0, 1, 2, 1545.014954, 1549.781647, 0, 0, 0, 0, 0, 0
